6mm Copper Pipe,,8mm Copper Pipe,,10mm Copper Pipe,,15mm Copper Pipe,,20mm Copper Pipe,,25mm Copper Pipe,,32mm Copper Pipe,,40mm Copper Pipe,,50mm Copper Pipe,,65mm Copper Pipe,,80mm Copper Pipe,,100mm Copper Pipe,
kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h,kPa/m,m³/h
0.66,0.773,0.66,1.743,0.66,2.476,0.66,6.302,0.66,22.301,0.66,48.674,0.66,84.704,0.66,159.177,,,,,,,,
0.6601,0.773,0.6601,1.743,0.6601,2.476,0.6601,6.302,0.6601,22.304,0.6601,48.678,0.6601,84.732,0.6601,159.189,,,,,,,,
0.6602,0.774,0.6602,1.743,0.6602,2.476,0.6602,6.303,0.6602,22.307,0.6602,48.683,0.6602,84.761,0.6602,159.2,,,,,,,,
0.6603,0.774,0.6603,1.743,0.6603,2.476,0.6603,6.303,0.6603,22.31,0.6603,48.687,0.6603,84.79,0.6603,159.211,,,,,,,,
0.6604,0.774,0.6604,1.743,0.6604,2.476,0.6604,6.304,0.6604,22.313,0.6604,48.691,0.6604,84.818,0.6604,159.222,,,,,,,,
0.6605,0.774,0.6605,1.743,0.6605,2.477,0.6605,6.305,0.6605,22.317,0.6605,48.696,0.6605,84.847,0.6605,159.234,,,,,,,,
0.6606,0.774,0.6606,1.743,0.6606,2.477,0.6606,6.305,0.6606,22.32,0.6606,48.7,0.6606,84.875,0.6606,159.245,,,,,,,,
0.6607,0.774,0.6607,1.743,0.6607,2.477,0.6607,6.306,0.6607,22.323,0.6607,48.705,0.6607,84.904,0.6607,159.256,,,,,,,,
0.6608,0.774,0.6608,1.743,0.6608,2.477,0.6608,6.307,0.6608,22.326,0.6608,48.709,0.6608,84.933,0.6608,159.267,,,,,,,,
0.6609,0.774,0.6609,1.743,0.6609,2.477,0.6609,6.307,0.6609,22.329,0.6609,48.713,0.6609,84.961,0.6609,159.279,,,,,,,,
0.661,0.774,0.661,1.743,0.661,2.478,0.661,6.308,0.661,22.332,0.661,48.718,0.661,84.99,0.661,159.29,,,,,,,,
0.6611,0.774,0.6611,1.743,0.6611,2.478,0.6611,6.308,0.6611,22.335,0.6611,48.722,0.6611,85.019,0.6611,159.301,,,,,,,,
0.6612,0.774,0.6612,1.742,0.6612,2.478,0.6612,6.309,0.6612,22.338,0.6612,48.727,0.6612,85.047,0.6612,159.312,,,,,,,,
0.6613,0.774,0.6613,1.742,0.6613,2.478,0.6613,6.31,0.6613,22.341,0.6613,48.731,0.6613,85.076,0.6613,159.324,,,,,,,,
0.6614,0.774,0.6614,1.742,0.6614,2.479,0.6614,6.31,0.6614,22.344,0.6614,48.735,0.6614,85.105,0.6614,159.335,,,,,,,,
0.6615,0.774,0.6615,1.742,0.6615,2.479,0.6615,6.311,0.6615,22.347,0.6615,48.74,0.6615,85.133,0.6615,159.346,,,,,,,,
0.6616,0.774,0.6616,1.742,0.6616,2.479,0.6616,6.311,0.6616,22.35,0.6616,48.744,0.6616,85.162,0.6616,159.357,,,,,,,,
0.6617,0.774,0.6617,1.742,0.6617,2.479,0.6617,6.312,0.6617,22.353,0.6617,48.749,0.6617,85.191,0.6617,159.369,,,,,,,,
0.6618,0.774,0.6618,1.742,0.6618,2.479,0.6618,6.313,0.6618,22.356,0.6618,48.753,0.6618,85.219,0.6618,159.38,,,,,,,,
0.6619,0.775,0.6619,1.742,0.6619,2.48,0.6619,6.313,0.6619,22.36,0.6619,48.757,0.6619,85.248,0.6619,159.391,,,,,,,,
0.662,0.775,0.662,1.742,0.662,2.48,0.662,6.314,0.662,22.363,0.662,48.762,0.662,85.277,0.662,159.402,,,,,,,,
0.6621,0.775,0.6621,1.742,0.6621,2.48,0.6621,6.315,0.6621,22.366,0.6621,48.766,0.6621,85.305,0.6621,159.414,,,,,,,,
0.6622,0.775,0.6622,1.742,0.6622,2.48,0.6622,6.315,0.6622,22.369,0.6622,48.771,0.6622,85.334,0.6622,159.425,,,,,,,,
0.6623,0.775,0.6623,1.742,0.6623,2.48,0.6623,6.316,0.6623,22.372,0.6623,48.775,0.6623,85.362,0.6623,159.436,,,,,,,,
0.6624,0.775,0.6624,1.742,0.6624,2.481,0.6624,6.316,0.6624,22.375,0.6624,48.779,0.6624,85.391,0.6624,159.447,,,,,,,,
0.6625,0.775,0.6625,1.742,0.6625,2.481,0.6625,6.317,0.6625,22.378,0.6625,48.784,0.6625,85.42,0.6625,159.459,,,,,,,,
0.6626,0.775,0.6626,1.742,0.6626,2.481,0.6626,6.318,0.6626,22.381,0.6626,48.788,0.6626,85.448,0.6626,159.47,,,,,,,,
0.6627,0.775,0.6627,1.742,0.6627,2.481,0.6627,6.318,0.6627,22.384,0.6627,48.793,0.6627,85.477,0.6627,159.481,,,,,,,,
0.6628,0.775,0.6628,1.741,0.6628,2.481,0.6628,6.319,0.6628,22.387,0.6628,48.797,0.6628,85.506,0.6628,159.492,,,,,,,,
0.6629,0.775,0.6629,1.741,0.6629,2.482,0.6629,6.319,0.6629,22.39,0.6629,48.801,0.6629,85.534,0.6629,159.504,,,,,,,,
0.663,0.775,0.663,1.741,0.663,2.482,0.663,6.32,0.663,22.393,0.663,48.806,0.663,85.563,0.663,159.515,,,,,,,,
0.6631,0.775,0.6631,1.741,0.6631,2.482,0.6631,6.321,0.6631,22.396,0.6631,48.81,0.6631,85.592,0.6631,159.526,,,,,,,,
0.6632,0.775,0.6632,1.741,0.6632,2.482,0.6632,6.321,0.6632,22.399,0.6632,48.815,0.6632,85.62,0.6632,159.537,,,,,,,,
0.6633,0.775,0.6633,1.741,0.6633,2.482,0.6633,6.322,0.6633,22.402,0.6633,48.819,0.6633,85.649,0.6633,159.549,,,,,,,,
0.6634,0.775,0.6634,1.741,0.6634,2.483,0.6634,6.322,0.6634,22.406,0.6634,48.823,0.6634,85.678,0.6634,159.56,,,,,,,,
0.6635,0.776,0.6635,1.741,0.6635,2.483,0.6635,6.323,0.6635,22.409,0.6635,48.828,0.6635,85.706,0.6635,159.571,,,,,,,,
0.6636,0.776,0.6636,1.741,0.6636,2.483,0.6636,6.324,0.6636,22.412,0.6636,48.832,0.6636,85.735,0.6636,159.582,,,,,,,,
0.6637,0.776,0.6637,1.741,0.6637,2.483,0.6637,6.324,0.6637,22.415,0.6637,48.837,0.6637,85.763,0.6637,159.594,,,,,,,,
0.6638,0.776,0.6638,1.741,0.6638,2.483,0.6638,6.325,0.6638,22.418,0.6638,48.841,0.6638,85.792,0.6638,159.605,,,,,,,,
0.6639,0.776,0.6639,1.741,0.6639,2.484,0.6639,6.326,0.6639,22.421,0.6639,48.845,0.6639,85.821,0.6639,159.616,,,,,,,,
0.664,0.776,0.664,1.741,0.664,2.484,0.664,6.326,0.664,22.424,0.664,48.85,0.664,85.849,0.664,159.627,,,,,,,,
0.6641,0.776,0.6641,1.741,0.6641,2.484,0.6641,6.327,0.6641,22.427,0.6641,48.854,0.6641,85.878,0.6641,159.639,,,,,,,,
0.6642,0.776,0.6642,1.741,0.6642,2.484,0.6642,6.327,0.6642,22.43,0.6642,48.859,0.6642,85.907,0.6642,159.65,,,,,,,,
0.6643,0.776,0.6643,1.741,0.6643,2.484,0.6643,6.328,0.6643,22.433,0.6643,48.863,0.6643,85.935,0.6643,159.661,,,,,,,,
0.6644,0.776,0.6644,1.74,0.6644,2.485,0.6644,6.329,0.6644,22.436,0.6644,48.867,0.6644,85.964,0.6644,159.672,,,,,,,,
0.6645,0.776,0.6645,1.74,0.6645,2.485,0.6645,6.329,0.6645,22.439,0.6645,48.872,0.6645,85.993,0.6645,159.684,,,,,,,,
0.6646,0.776,0.6646,1.74,0.6646,2.485,0.6646,6.33,0.6646,22.442,0.6646,48.876,0.6646,86.021,0.6646,159.695,,,,,,,,
0.6647,0.776,0.6647,1.74,0.6647,2.485,0.6647,6.33,0.6647,22.445,0.6647,48.881,0.6647,86.05,0.6647,159.706,,,,,,,,
0.6648,0.776,0.6648,1.74,0.6648,2.485,0.6648,6.331,0.6648,22.449,0.6648,48.885,0.6648,86.079,0.6648,159.717,,,,,,,,
0.6649,0.776,0.6649,1.74,0.6649,2.486,0.6649,6.332,0.6649,22.452,0.6649,48.889,0.6649,86.107,0.6649,159.729,,,,,,,,
0.665,0.776,0.665,1.74,0.665,2.486,0.665,6.332,0.665,22.455,0.665,48.894,0.665,86.136,0.665,159.74,,,,,,,,
0.6651,0.777,0.6651,1.74,0.6651,2.486,0.6651,6.333,0.6651,22.458,0.6651,48.898,0.6651,86.164,0.6651,159.751,,,,,,,,
0.6652,0.777,0.6652,1.74,0.6652,2.486,0.6652,6.334,0.6652,22.461,0.6652,48.903,0.6652,86.193,0.6652,159.762,,,,,,,,
0.6653,0.777,0.6653,1.74,0.6653,2.486,0.6653,6.334,0.6653,22.464,0.6653,48.907,0.6653,86.222,0.6653,159.774,,,,,,,,
0.6654,0.777,0.6654,1.74,0.6654,2.487,0.6654,6.335,0.6654,22.467,0.6654,48.911,0.6654,86.25,0.6654,159.785,,,,,,,,
0.6655,0.777,0.6655,1.74,0.6655,2.487,0.6655,6.335,0.6655,22.47,0.6655,48.916,0.6655,86.279,0.6655,159.796,,,,,,,,
0.6656,0.777,0.6656,1.74,0.6656,2.487,0.6656,6.336,0.6656,22.473,0.6656,48.92,0.6656,86.308,0.6656,159.808,,,,,,,,
0.6657,0.777,0.6657,1.74,0.6657,2.487,0.6657,6.337,0.6657,22.476,0.6657,48.925,0.6657,86.336,0.6657,159.819,,,,,,,,
0.6658,0.777,0.6658,1.74,0.6658,2.488,0.6658,6.337,0.6658,22.479,0.6658,48.929,0.6658,86.365,0.6658,159.83,,,,,,,,
0.6659,0.777,0.6659,1.74,0.6659,2.488,0.6659,6.338,0.6659,22.482,0.6659,48.933,0.6659,86.394,0.6659,159.841,,,,,,,,
0.666,0.777,0.666,1.739,0.666,2.488,0.666,6.338,0.666,22.485,0.666,48.938,0.666,86.422,0.666,159.853,,,,,,,,
0.6661,0.777,0.6661,1.739,0.6661,2.488,0.6661,6.339,0.6661,22.488,0.6661,48.942,0.6661,86.451,0.6661,159.864,,,,,,,,
0.6662,0.777,0.6662,1.739,0.6662,2.488,0.6662,6.34,0.6662,22.491,0.6662,48.947,0.6662,86.48,0.6662,159.875,,,,,,,,
0.6663,0.777,0.6663,1.739,0.6663,2.489,0.6663,6.34,0.6663,22.495,0.6663,48.951,0.6663,86.508,0.6663,159.886,,,,,,,,
0.6664,0.777,0.6664,1.739,0.6664,2.489,0.6664,6.341,0.6664,22.498,0.6664,48.955,0.6664,86.537,0.6664,159.898,,,,,,,,
0.6665,0.777,0.6665,1.739,0.6665,2.489,0.6665,6.342,0.6665,22.501,0.6665,48.96,0.6665,86.565,0.6665,159.909,,,,,,,,
0.6666,0.777,0.6666,1.739,0.6666,2.489,0.6666,6.342,0.6666,22.504,0.6666,48.964,0.6666,86.594,0.6666,159.92,,,,,,,,
0.6667,0.777,0.6667,1.739,0.6667,2.489,0.6667,6.343,0.6667,22.507,0.6667,48.969,0.6667,86.623,0.6667,159.931,,,,,,,,
0.6668,0.778,0.6668,1.739,0.6668,2.49,0.6668,6.343,0.6668,22.51,0.6668,48.973,0.6668,86.651,0.6668,159.943,,,,,,,,
0.6669,0.778,0.6669,1.739,0.6669,2.49,0.6669,6.344,0.6669,22.513,0.6669,48.977,0.6669,86.68,0.6669,159.954,,,,,,,,
0.667,0.778,0.667,1.739,0.667,2.49,0.667,6.345,0.667,22.516,0.667,48.982,0.667,86.709,0.667,159.965,,,,,,,,
0.6671,0.778,0.6671,1.739,0.6671,2.49,0.6671,6.345,0.6671,22.519,0.6671,48.986,0.6671,86.737,0.6671,159.976,,,,,,,,
0.6672,0.778,0.6672,1.739,0.6672,2.49,0.6672,6.346,0.6672,22.522,0.6672,48.991,0.6672,86.766,0.6672,159.988,,,,,,,,
0.6673,0.778,0.6673,1.739,0.6673,2.491,0.6673,6.346,0.6673,22.525,0.6673,48.995,0.6673,86.795,0.6673,159.999,,,,,,,,
0.6674,0.778,0.6674,1.739,0.6674,2.491,0.6674,6.347,0.6674,22.528,0.6674,48.999,0.6674,86.823,0.6674,160.01,,,,,,,,
0.6675,0.778,0.6675,1.739,0.6675,2.491,0.6675,6.348,0.6675,22.531,0.6675,49.004,0.6675,86.852,0.6675,160.021,,,,,,,,
0.6676,0.778,0.6676,1.739,0.6676,2.491,0.6676,6.348,0.6676,22.534,0.6676,49.008,0.6676,86.881,0.6676,160.033,,,,,,,,
0.6677,0.778,0.6677,1.738,0.6677,2.491,0.6677,6.349,0.6677,22.538,0.6677,49.013,0.6677,86.909,0.6677,160.044,,,,,,,,
0.6678,0.778,0.6678,1.738,0.6678,2.492,0.6678,6.349,0.6678,22.541,0.6678,49.017,0.6678,86.938,0.6678,160.055,,,,,,,,
0.6679,0.778,0.6679,1.738,0.6679,2.492,0.6679,6.35,0.6679,22.544,0.6679,49.021,0.6679,86.966,0.6679,160.066,,,,,,,,
0.668,0.778,0.668,1.738,0.668,2.492,0.668,6.351,0.668,22.547,0.668,49.026,0.668,86.995,0.668,160.078,,,,,,,,
0.6681,0.778,0.6681,1.738,0.6681,2.492,0.6681,6.351,0.6681,22.55,0.6681,49.03,0.6681,87.024,0.6681,160.089,,,,,,,,
0.6682,0.778,0.6682,1.738,0.6682,2.492,0.6682,6.352,0.6682,22.553,0.6682,49.035,0.6682,87.052,0.6682,160.1,,,,,,,,
0.6683,0.778,0.6683,1.738,0.6683,2.493,0.6683,6.353,0.6683,22.556,0.6683,49.039,0.6683,87.081,0.6683,160.111,,,,,,,,
0.6684,0.779,0.6684,1.738,0.6684,2.493,0.6684,6.353,0.6684,22.559,0.6684,49.043,0.6684,87.11,0.6684,160.123,,,,,,,,
0.6685,0.779,0.6685,1.738,0.6685,2.493,0.6685,6.354,0.6685,22.562,0.6685,49.048,0.6685,87.138,0.6685,160.134,,,,,,,,
0.6686,0.779,0.6686,1.738,0.6686,2.493,0.6686,6.354,0.6686,22.565,0.6686,49.052,0.6686,87.167,0.6686,160.145,,,,,,,,
0.6687,0.779,0.6687,1.738,0.6687,2.493,0.6687,6.355,0.6687,22.568,0.6687,49.057,0.6687,87.196,0.6687,160.156,,,,,,,,
0.6688,0.779,0.6688,1.738,0.6688,2.494,0.6688,6.356,0.6688,22.571,0.6688,49.061,0.6688,87.224,0.6688,160.168,,,,,,,,
0.6689,0.779,0.6689,1.738,0.6689,2.494,0.6689,6.356,0.6689,22.574,0.6689,49.065,0.6689,87.253,0.6689,160.179,,,,,,,,
0.669,0.779,0.669,1.738,0.669,2.494,0.669,6.357,0.669,22.577,0.669,49.07,0.669,87.282,0.669,160.19,,,,,,,,
0.6691,0.779,0.6691,1.738,0.6691,2.494,0.6691,6.357,0.6691,22.58,0.6691,49.074,0.6691,87.31,0.6691,160.201,,,,,,,,
0.6692,0.779,0.6692,1.738,0.6692,2.494,0.6692,6.358,0.6692,22.584,0.6692,49.079,0.6692,87.339,0.6692,160.213,,,,,,,,
0.6693,0.779,0.6693,1.737,0.6693,2.495,0.6693,6.359,0.6693,22.587,0.6693,49.083,0.6693,87.367,0.6693,160.224,,,,,,,,
0.6694,0.779,0.6694,1.737,0.6694,2.495,0.6694,6.359,0.6694,22.59,0.6694,49.087,0.6694,87.396,0.6694,160.235,,,,,,,,
0.6695,0.779,0.6695,1.737,0.6695,2.495,0.6695,6.36,0.6695,22.593,0.6695,49.092,0.6695,87.425,0.6695,160.246,,,,,,,,
0.6696,0.779,0.6696,1.737,0.6696,2.495,0.6696,6.361,0.6696,22.596,0.6696,49.096,0.6696,87.453,0.6696,160.258,,,,,,,,
0.6697,0.779,0.6697,1.737,0.6697,2.495,0.6697,6.361,0.6697,22.599,0.6697,49.101,0.6697,87.482,0.6697,160.269,,,,,,,,
0.6698,0.779,0.6698,1.737,0.6698,2.496,0.6698,6.362,0.6698,22.602,0.6698,49.105,0.6698,87.511,0.6698,160.28,,,,,,,,
0.6699,0.779,0.6699,1.737,0.6699,2.496,0.6699,6.362,0.6699,22.605,0.6699,49.109,0.6699,87.539,0.6699,160.291,,,,,,,,
0.67,0.78,0.67,1.737,0.67,2.496,0.67,6.363,0.67,22.608,0.67,49.114,0.67,87.568,0.67,160.303,,,,,,,,
0.6701,0.78,0.6701,1.737,0.6701,2.496,0.6701,6.364,0.6701,22.611,0.6701,49.118,0.6701,87.597,0.6701,160.314,,,,,,,,
0.6702,0.78,0.6702,1.737,0.6702,2.497,0.6702,6.364,0.6702,22.614,0.6702,49.123,0.6702,87.625,0.6702,160.325,,,,,,,,
0.6703,0.78,0.6703,1.737,0.6703,2.497,0.6703,6.365,0.6703,22.617,0.6703,49.127,0.6703,87.654,0.6703,160.336,,,,,,,,
0.6704,0.78,0.6704,1.737,0.6704,2.497,0.6704,6.365,0.6704,22.62,0.6704,49.131,0.6704,87.683,0.6704,160.348,,,,,,,,
0.6705,0.78,0.6705,1.737,0.6705,2.497,0.6705,6.366,0.6705,22.623,0.6705,49.136,0.6705,87.711,0.6705,160.359,,,,,,,,
0.6706,0.78,0.6706,1.737,0.6706,2.497,0.6706,6.367,0.6706,22.627,0.6706,49.14,0.6706,87.74,0.6706,160.37,,,,,,,,
0.6707,0.78,0.6707,1.737,0.6707,2.498,0.6707,6.367,0.6707,22.63,0.6707,49.145,0.6707,87.769,0.6707,160.381,,,,,,,,
0.6708,0.78,0.6708,1.737,0.6708,2.498,0.6708,6.368,0.6708,22.633,0.6708,49.149,0.6708,87.797,0.6708,160.393,,,,,,,,
0.6709,0.78,0.6709,1.736,0.6709,2.498,0.6709,6.369,0.6709,22.636,0.6709,49.153,0.6709,87.826,0.6709,160.404,,,,,,,,
0.671,0.78,0.671,1.736,0.671,2.498,0.671,6.369,0.671,22.639,0.671,49.158,0.671,87.854,0.671,160.415,,,,,,,,
0.6711,0.78,0.6711,1.736,0.6711,2.498,0.6711,6.37,0.6711,22.642,0.6711,49.162,0.6711,87.883,0.6711,160.426,,,,,,,,
0.6712,0.78,0.6712,1.736,0.6712,2.499,0.6712,6.37,0.6712,22.645,0.6712,49.167,0.6712,87.912,0.6712,160.438,,,,,,,,
0.6713,0.78,0.6713,1.736,0.6713,2.499,0.6713,6.371,0.6713,22.648,0.6713,49.171,0.6713,87.94,0.6713,160.449,,,,,,,,
0.6714,0.78,0.6714,1.736,0.6714,2.499,0.6714,6.372,0.6714,22.651,0.6714,49.175,0.6714,87.969,0.6714,160.46,,,,,,,,
0.6715,0.78,0.6715,1.736,0.6715,2.499,0.6715,6.372,0.6715,22.654,0.6715,49.18,0.6715,87.998,0.6715,160.471,,,,,,,,
0.6716,0.781,0.6716,1.736,0.6716,2.499,0.6716,6.373,0.6716,22.657,0.6716,49.184,0.6716,88.026,0.6716,160.483,,,,,,,,
0.6717,0.781,0.6717,1.736,0.6717,2.5,0.6717,6.373,0.6717,22.66,0.6717,49.189,0.6717,88.055,0.6717,160.494,,,,,,,,
0.6718,0.781,0.6718,1.736,0.6718,2.5,0.6718,6.374,0.6718,22.663,0.6718,49.193,0.6718,88.084,0.6718,160.505,,,,,,,,
0.6719,0.781,0.6719,1.736,0.6719,2.5,0.6719,6.375,0.6719,22.666,0.6719,49.197,0.6719,88.112,0.6719,160.516,,,,,,,,
0.672,0.781,0.672,1.736,0.672,2.5,0.672,6.375,0.672,22.669,0.672,49.202,0.672,88.141,0.672,160.528,,,,,,,,
0.6721,0.781,0.6721,1.736,0.6721,2.5,0.6721,6.376,0.6721,22.673,0.6721,49.206,0.6721,88.17,0.6721,160.539,,,,,,,,
0.6722,0.781,0.6722,1.736,0.6722,2.501,0.6722,6.377,0.6722,22.676,0.6722,49.211,0.6722,88.198,0.6722,160.55,,,,,,,,
0.6723,0.781,0.6723,1.736,0.6723,2.501,0.6723,6.377,0.6723,22.679,0.6723,49.215,0.6723,88.227,0.6723,160.561,,,,,,,,
0.6724,0.781,0.6724,1.736,0.6724,2.501,0.6724,6.378,0.6724,22.682,0.6724,49.219,0.6724,88.255,0.6724,160.573,,,,,,,,
0.6725,0.781,0.6725,1.736,0.6725,2.501,0.6725,6.378,0.6725,22.685,0.6725,49.224,0.6725,88.284,0.6725,160.584,,,,,,,,
0.6726,0.781,0.6726,1.735,0.6726,2.501,0.6726,6.379,0.6726,22.688,0.6726,49.228,0.6726,88.313,0.6726,160.595,,,,,,,,
0.6727,0.781,0.6727,1.735,0.6727,2.502,0.6727,6.38,0.6727,22.691,0.6727,49.233,0.6727,88.341,0.6727,160.606,,,,,,,,
0.6728,0.781,0.6728,1.735,0.6728,2.502,0.6728,6.38,0.6728,22.694,0.6728,49.237,0.6728,88.37,0.6728,160.618,,,,,,,,
0.6729,0.781,0.6729,1.735,0.6729,2.502,0.6729,6.381,0.6729,22.697,0.6729,49.241,0.6729,88.399,0.6729,160.629,,,,,,,,
0.673,0.781,0.673,1.735,0.673,2.502,0.673,6.381,0.673,22.7,0.673,49.246,0.673,88.427,0.673,160.64,,,,,,,,
0.6731,0.781,0.6731,1.735,0.6731,2.502,0.6731,6.382,0.6731,22.703,0.6731,49.25,0.6731,88.456,0.6731,160.651,,,,,,,,
0.6732,0.781,0.6732,1.735,0.6732,2.503,0.6732,6.383,0.6732,22.706,0.6732,49.255,0.6732,88.485,0.6732,160.663,,,,,,,,
0.6733,0.782,0.6733,1.735,0.6733,2.503,0.6733,6.383,0.6733,22.709,0.6733,49.259,0.6733,88.513,0.6733,160.674,,,,,,,,
0.6734,0.782,0.6734,1.735,0.6734,2.503,0.6734,6.384,0.6734,22.712,0.6734,49.263,0.6734,88.542,0.6734,160.685,,,,,,,,
0.6735,0.782,0.6735,1.735,0.6735,2.503,0.6735,6.384,0.6735,22.716,0.6735,49.268,0.6735,88.571,0.6735,160.696,,,,,,,,
0.6736,0.782,0.6736,1.735,0.6736,2.503,0.6736,6.385,0.6736,22.719,0.6736,49.272,0.6736,88.599,0.6736,160.708,,,,,,,,
0.6737,0.782,0.6737,1.735,0.6737,2.504,0.6737,6.386,0.6737,22.722,0.6737,49.277,0.6737,88.628,0.6737,160.719,,,,,,,,
0.6738,0.782,0.6738,1.735,0.6738,2.504,0.6738,6.386,0.6738,22.725,0.6738,49.281,0.6738,88.656,0.6738,160.73,,,,,,,,
0.6739,0.782,0.6739,1.735,0.6739,2.504,0.6739,6.387,0.6739,22.728,0.6739,49.285,0.6739,88.685,0.6739,160.741,,,,,,,,
0.674,0.782,0.674,1.735,0.674,2.504,0.674,6.388,0.674,22.731,0.674,49.29,0.674,88.714,0.674,160.753,,,,,,,,
0.6741,0.782,0.6741,1.735,0.6741,2.504,0.6741,6.388,0.6741,22.734,0.6741,49.294,0.6741,88.742,0.6741,160.764,,,,,,,,
0.6742,0.782,0.6742,1.734,0.6742,2.505,0.6742,6.389,0.6742,22.737,0.6742,49.299,0.6742,88.771,0.6742,160.775,,,,,,,,
0.6743,0.782,0.6743,1.734,0.6743,2.505,0.6743,6.389,0.6743,22.74,0.6743,49.303,0.6743,88.8,0.6743,160.787,,,,,,,,
0.6744,0.782,0.6744,1.734,0.6744,2.505,0.6744,6.39,0.6744,22.743,0.6744,49.307,0.6744,88.828,0.6744,160.798,,,,,,,,
0.6745,0.782,0.6745,1.734,0.6745,2.505,0.6745,6.391,0.6745,22.746,0.6745,49.312,0.6745,88.857,0.6745,160.809,,,,,,,,
0.6746,0.782,0.6746,1.734,0.6746,2.506,0.6746,6.391,0.6746,22.749,0.6746,49.316,0.6746,88.886,0.6746,160.82,,,,,,,,
0.6747,0.782,0.6747,1.734,0.6747,2.506,0.6747,6.392,0.6747,22.752,0.6747,49.321,0.6747,88.914,0.6747,160.832,,,,,,,,
0.6748,0.782,0.6748,1.734,0.6748,2.506,0.6748,6.392,0.6748,22.755,0.6748,49.325,0.6748,88.943,0.6748,160.843,,,,,,,,
0.6749,0.783,0.6749,1.734,0.6749,2.506,0.6749,6.393,0.6749,22.758,0.6749,49.329,0.6749,88.972,0.6749,160.854,,,,,,,,
0.675,0.783,0.675,1.734,0.675,2.506,0.675,6.394,0.675,22.762,0.675,49.334,0.675,89,0.675,160.865,,,,,,,,
0.6751,0.783,0.6751,1.734,0.6751,2.507,0.6751,6.394,0.6751,22.765,0.6751,49.338,0.6751,89.029,0.6751,160.877,,,,,,,,
0.6752,0.783,0.6752,1.734,0.6752,2.507,0.6752,6.395,0.6752,22.768,0.6752,49.343,0.6752,89.057,0.6752,160.888,,,,,,,,
0.6753,0.783,0.6753,1.734,0.6753,2.507,0.6753,6.396,0.6753,22.771,0.6753,49.347,0.6753,89.086,0.6753,160.899,,,,,,,,
0.6754,0.783,0.6754,1.734,0.6754,2.507,0.6754,6.396,0.6754,22.774,0.6754,49.351,0.6754,89.115,0.6754,160.91,,,,,,,,
0.6755,0.783,0.6755,1.734,0.6755,2.507,0.6755,6.397,0.6755,22.777,0.6755,49.356,0.6755,89.143,0.6755,160.922,,,,,,,,
0.6756,0.783,0.6756,1.734,0.6756,2.508,0.6756,6.397,0.6756,22.78,0.6756,49.36,0.6756,89.172,0.6756,160.933,,,,,,,,
0.6757,0.783,0.6757,1.734,0.6757,2.508,0.6757,6.398,0.6757,22.783,0.6757,49.365,0.6757,89.201,0.6757,160.944,,,,,,,,
0.6758,0.783,0.6758,1.733,0.6758,2.508,0.6758,6.399,0.6758,22.786,0.6758,49.369,0.6758,89.229,0.6758,160.955,,,,,,,,
0.6759,0.783,0.6759,1.733,0.6759,2.508,0.6759,6.399,0.6759,22.789,0.6759,49.373,0.6759,89.258,0.6759,160.967,,,,,,,,
0.676,0.783,0.676,1.733,0.676,2.508,0.676,6.4,0.676,22.792,0.676,49.378,0.676,89.287,0.676,160.978,,,,,,,,
0.6761,0.783,0.6761,1.733,0.6761,2.509,0.6761,6.4,0.6761,22.795,0.6761,49.382,0.6761,89.315,0.6761,160.989,,,,,,,,
0.6762,0.783,0.6762,1.733,0.6762,2.509,0.6762,6.401,0.6762,22.798,0.6762,49.387,0.6762,89.344,0.6762,161,,,,,,,,
0.6763,0.783,0.6763,1.733,0.6763,2.509,0.6763,6.402,0.6763,22.801,0.6763,49.391,0.6763,89.373,0.6763,161.012,,,,,,,,
0.6764,0.783,0.6764,1.733,0.6764,2.509,0.6764,6.402,0.6764,22.805,0.6764,49.395,0.6764,89.401,0.6764,161.023,,,,,,,,
0.6765,0.784,0.6765,1.733,0.6765,2.509,0.6765,6.403,0.6765,22.808,0.6765,49.4,0.6765,89.43,0.6765,161.034,,,,,,,,
0.6766,0.784,0.6766,1.733,0.6766,2.51,0.6766,6.404,0.6766,22.811,0.6766,49.404,0.6766,89.458,0.6766,161.045,,,,,,,,
0.6767,0.784,0.6767,1.733,0.6767,2.51,0.6767,6.404,0.6767,22.814,0.6767,49.409,0.6767,89.487,0.6767,161.057,,,,,,,,
0.6768,0.784,0.6768,1.733,0.6768,2.51,0.6768,6.405,0.6768,22.817,0.6768,49.413,0.6768,89.516,0.6768,161.068,,,,,,,,
0.6769,0.784,0.6769,1.733,0.6769,2.51,0.6769,6.405,0.6769,22.82,0.6769,49.417,0.6769,89.544,0.6769,161.079,,,,,,,,
0.677,0.784,0.677,1.733,0.677,2.51,0.677,6.406,0.677,22.823,0.677,49.422,0.677,89.573,0.677,161.09,,,,,,,,
0.6771,0.784,0.6771,1.733,0.6771,2.511,0.6771,6.407,0.6771,22.826,0.6771,49.426,0.6771,89.602,0.6771,161.102,,,,,,,,
0.6772,0.784,0.6772,1.733,0.6772,2.511,0.6772,6.407,0.6772,22.829,0.6772,49.43,0.6772,89.63,0.6772,161.113,,,,,,,,
